id,closure,duration_h,event_observed,latitude,longitude,region_cluster,density_2km,density_5km,centrality,complexity,interaction_weight,hour_sin,hour_cos,day_sin,day_cos,peak_hour,keyword_accident,keyword_breakdown,keyword_hazard,keyword_weather,keyword_obstruction
FKID005719,0,2262.964762836667,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID005720,0,2262.964762836667,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID005721,0,2262.964762836667,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID005722,0,2262.964762836667,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID005723,0,2262.964762836667,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID005724,0,2262.964762836667,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID005725,0,2262.964762836667,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID005726,0,2262.964762836667,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID005727,0,2262.964762836667,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID005728,0,2262.964762836667,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID005729,0,2262.964762836667,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID005730,0,2262.964762836667,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID005731,0,2265.9279470605557,0,12.823348,77.6852467,13,23,66,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID005732,0,2251.5787970605556,0,13.0616022,77.4608672,10,124,244,2.0,1.0,2.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID005733,0,0.42420732888888885,1,13.0410108,77.5451817,9,76,292,2.0,3.0,6.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID005734,0,2249.9150295605555,0,13.0924121,77.5592793,2,19,292,2.0,1.0,2.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0
FKID005735,0,1.3137571358333333,1,13.0416267,77.548411,9,68,319,2.0,3.0,6.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID005736,0,2243.1793023383334,0,12.9355263,77.705808,1,83,486,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,1,0,0,0,0
FKID005737,0,4.926489403888889,1,13.0485257,77.6454283,7,35,141,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID005738,0,1.5705499658333333,1,13.0000936,77.676386,11,56,210,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID005739,0,2241.442788171667,0,13.0570587,77.4713412,10,112,311,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID005740,0,2241.644151505,0,13.1326203,77.6555123,2,1,61,2.0,3.0,6.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,1,0,0,0
FKID005741,0,2241.2202906716666,0,12.9694711,77.7006261,1,197,587,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID005742,0,2241.3234867827778,0,13.0320097,77.629945,7,197,692,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID005743,0,1.5057107475,1,12.9386684,77.5222223,14,46,179,7.0,1.0,7.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID005744,0,2240.767982893889,0,13.0034423,77.5535189,0,184,1650,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID005745,0,438.3709127188889,1,12.9216972,77.5862024,3,102,508,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005746,0,2225.672323963889,0,13.04974,77.5536767,9,150,1059,2.0,1.0,2.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0
FKID005747,0,0.21125313555555555,1,13.0245608,77.5855633,0,109,483,2.0,1.0,2.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID005748,1,2232.3983262272222,0,13.0107903,77.6152936,7,83,1553,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID005749,0,2236.044675393889,0,12.9354212,77.7057568,1,82,486,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID005750,0,2218.7635659494445,0,12.9355397,77.7059347,1,83,486,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,1,0,0,0,0
FKID005751,0,2229.5273167827777,0,13.0000592,77.5839711,0,427,1976,2.0,2.0,4.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,1,0,0,0
FKID005752,1,0.0760854536111111,1,12.9213061,77.7361817,1,2,68,2.0,3.0,6.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,1,0,0,0
FKID005753,0,2204.6722245580554,0,12.9685753,77.7011831,1,198,579,2.0,1.0,2.0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005754,0,2214.6722939119445,0,12.9921852,77.5833688,5,604,2014,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID005755,0,2216.3609184494444,0,12.8958067,77.62599,6,122,808,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID005756,0,2211.1744770605555,0,12.9373548,77.745795,1,64,181,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005757,0,2211.2256945605554,0,12.9785369,77.751376,8,50,211,2.0,3.0,6.0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005758,0,0.05,1,12.947157,77.524644,14,29,90,2.0,3.0,6.0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID005759,0,3028.0927959494443,0,12.9198467,77.6210633,6,331,1052,8.0,1.0,8.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005760,0,3.39713396,1,12.9668967,77.610555,5,1,6,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID005761,0,3898.7935237272222,0,12.9623447,77.5945534,5,647,2334,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID005762,0,3898.8008976161113,0,12.9819654,77.594477,5,732,2314,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID005763,0,3896.906801227222,0,12.9274491,77.6214064,6,335,1236,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID005764,0,3896.2453684494444,0,13.0139483,77.5658217,0,325,2106,8.5,1.0,8.5,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID005765,0,143.15163962027776,1,12.9647158,77.5839903,5,29,75,7.0,1.0,7.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID005766,0,3895.9383270605554,0,12.9554704,77.5921748,5,500,2376,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID005767,0,1.6272391930555556,1,12.9581237,77.5739029,5,1,7,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID005768,0,3893.9256178938886,0,12.9361824,77.5344466,14,205,917,2.0,1.0,2.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005769,0,3893.7798401161112,0,13.04547,77.5073579,9,244,721,8.5,3.0,25.5,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005770,0,0.4894889347222222,1,12.9576503,77.55271,14,0,4,7.0,2.0,14.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0
FKID005771,0,141.7277134488889,1,12.9591732,77.6571489,11,2,35,2.0,1.0,2.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005772,0,193.32080709444443,1,13.0141225,77.5660043,0,13,97,8.5,1.0,8.5,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005773,0,193.29655760833333,1,13.0141018,77.56591,0,13,97,8.5,1.0,8.5,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005774,0,3892.560625949445,0,12.9446873,77.5972817,5,241,2224,2.0,3.0,6.0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005775,0,0.9860623661111111,1,12.9533519,77.5421555,14,0,2,7.0,2.0,14.0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005776,0,3874.5873131716667,0,12.9560112,77.5463879,14,314,1650,7.0,1.0,7.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,1,0,0,0
FKID005777,0,3891.0301995605555,0,12.9775236,77.5854059,5,921,2391,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005778,0,0.3032776002777778,1,13.0362686,77.5248329,9,1,2,8.5,1.0,8.5,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005779,0,0.8785607188888889,1,13.0414837,77.5167294,9,2,2,8.5,2.0,17.0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005780,0,3888.693499560555,0,13.0658815,77.5931957,2,155,944,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005781,0,1.987564416388889,1,12.9317517,77.5797388,3,1,8,2.0,1.0,2.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005782,0,446.11224370444444,1,12.9557349,77.58582,5,54,224,2.0,1.0,2.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005783,0,3886.6785990050003,0,13.008543,77.5717493,0,480,2326,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005784,0,3886.652587338333,0,13.0084952,77.5717525,0,480,2331,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005785,0,3886.4870834494445,0,13.0302535,77.5372617,9,346,1045,8.5,1.0,8.5,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005786,0,0.3687200755555556,1,12.8407422,77.6761962,13,0,0,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005787,0,45.59958178138889,1,12.9160567,77.5855433,3,4,22,2.0,1.0,2.0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,0,0,1,0
FKID005788,0,1.473414156388889,1,12.8701554,77.6532595,13,0,0,8.0,3.0,24.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,1,0,0,0
FKID005789,0,3874.774971505,0,12.9663399,77.6242556,11,244,1680,2.0,2.0,4.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005790,0,3874.7301437272226,0,12.9666049,77.6242042,11,245,1687,2.0,2.0,4.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005791,0,0.5860945052777778,1,12.9678267,77.5873567,5,6,14,7.0,1.0,7.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005792,0,50.59186687722222,1,13.0259104,77.5347535,9,3,14,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005793,0,3873.875059005,0,12.9744655,77.6140393,5,336,1983,6.5,2.0,13.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005794,0,3873.732489838333,0,13.0415969,77.6126947,7,200,1059,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005795,0,71.58824397638888,1,12.8997318,77.6008541,3,1,19,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,1,0,0,0
FKID005796,0,3872.679126505,0,12.927551,77.6213711,6,334,1238,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005797,0,3872.6690045605555,0,12.927554,77.6214074,6,335,1237,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005798,0,3872.6643084494444,0,12.9275828,77.6213546,6,334,1239,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005799,0,3872.6574248383336,0,12.9275515,77.6214344,6,335,1237,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID005800,0,3872.526436505,0,12.9076761,77.6279048,6,226,948,8.0,1.0,8.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1,0,1,0,0,0
FKID005801,1,3872.1616712272225,0,12.9661294,77.606825,5,438,2209,7.0,1.0,7.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005802,0,3872.0359948383334,0,12.9275393,77.6213229,6,334,1236,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID005803,0,3865.1936220605558,0,12.9043166,77.6017758,3,188,1092,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005804,0,3864.876297893889,0,12.9884181,77.5108157,4,203,627,5.0,1.0,5.0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,0,1,0
FKID005805,1,3841.172846671389,0,12.91747438,77.57394791,3,283,953,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID005806,1,3841.172846668333,0,12.91747438,77.57394791,3,283,953,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID005807,0,1.1861624649999998,1,13.0087048,77.5691774,0,6,12,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005808,0,3868.5577632644445,0,12.9664091,77.587021,5,675,2299,7.0,1.0,7.0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005809,0,0.723892336111111,1,12.9644682,77.586015,5,6,16,7.0,1.0,7.0,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005810,0,3865.794084838333,0,13.0349817,77.5292713,9,385,982,8.5,1.0,8.5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005811,0,0.519092935,1,12.8461033,77.6589267,13,0,1,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005812,0,1.522531068611111,1,13.0262013,77.6363894,7,0,1,2.0,2.0,4.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005813,0,0.8372419933333333,1,12.9734483,77.5813283,5,5,20,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005814,0,0.5057655136111111,1,13.0171019,77.5568573,0,5,10,8.5,1.0,8.5,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005815,0,3864.505690393889,0,12.876905,77.5950298,3,82,538,2.0,2.0,4.0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005816,0,3863.652639005,0,12.9907,77.6559808,11,214,740,6.5,1.0,6.5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0
FKID005817,0,3863.6188923383334,0,12.9907017,77.6560017,11,214,741,6.5,1.0,6.5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0
FKID005818,0,3862.909739282778,0,12.9063875,77.5728996,3,195,748,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID005819,0,3860.7323134494445,0,13.0955104,77.5974436,2,223,472,2.0,1.0,2.0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID005820,0,3857.4419542827777,0,13.0740531,77.5925701,2,135,786,2.0,1.0,2.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005821,0,3852.2176509494443,0,12.9761908,77.5872317,5,910,2371,2.0,1.0,2.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID005822,0,3852.1851492827777,0,12.9761698,77.5872674,5,910,2370,2.0,1.0,2.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID005823,0,1.6569334708333334,1,12.9636427,77.5841997,5,9,19,7.0,1.0,7.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID005824,0,3850.823213727222,0,12.927557,77.6213736,6,334,1238,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID005825,0,1.7886799966666667,1,13.2645011,77.7187932,12,0,0,2.0,3.0,6.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,1,0,0,0
FKID005826,0,3849.702222893889,0,13.0730221,77.5927079,2,136,809,2.0,3.0,6.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID005827,0,0.7423116608333333,1,12.982525,77.5696167,5,1,22,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID005828,1,0.8850640563888889,1,12.9573967,77.55177,14,1,12,7.0,1.0,7.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID005829,0,3848.6447542827777,0,12.9486171,77.6026398,5,241,2114,2.0,3.0,6.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID005830,0,3848.5889581716665,0,12.9486278,77.6027062,5,239,2112,2.0,3.0,6.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID005831,0,1.902255791111111,1,13.0180751,77.5835767,0,6,17,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID005832,0,3848.4543934494445,0,12.936279,77.6072722,6,283,1774,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID005833,1,0.05,1,12.9817242,77.5700018,5,3,23,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0
FKID005834,0,3846.3805831716663,0,12.9662562,77.6248471,11,225,1681,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID005835,0,3846.1232237272225,0,13.00778,77.6916494,8,144,606,2.0,3.0,6.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0
FKID005836,0,3845.906333171667,0,13.0427611,77.6103677,7,197,1057,2.0,1.0,2.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID005837,0,3845.3109223383335,0,13.0426969,77.6103967,7,196,1057,2.0,1.0,2.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID005838,0,0.34022948722222224,1,13.122685,77.61158,2,1,2,2.0,1.0,2.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0
FKID005839,0,0.867495536388889,1,12.9740568,77.5817343,5,7,26,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0
FKID005840,0,3842.989274282778,0,12.990177,77.6548824,11,212,746,6.5,1.0,6.5,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID005841,0,3842.8522176161114,0,12.9581282,77.6059481,5,355,2208,8.0,3.0,24.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID005842,0,1.1841509769444443,1,12.9738982,77.5694867,5,4,24,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID005843,0,3842.5256817827776,0,12.9900878,77.654618,11,213,749,6.5,3.0,19.5,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID005844,0,2.363649136944445,1,13.0992277,77.5972877,2,2,5,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID005845,0,0.9724360186111111,1,13.0175906,77.555508,0,3,14,8.5,1.0,8.5,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID005846,1,3839.622268727222,0,12.9557995,77.5458224,14,312,1607,7.0,1.0,7.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID005847,0,3815.905547060556,0,12.9870133,77.6484533,11,167,835,6.5,1.0,6.5,1.0,6.123233995736766e-17,0.0,1.0,0,0,1,0,0,0
FKID005848,0,3838.992064282778,0,12.932995,77.6882117,1,144,532,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0
FKID005849,1,3834.376430116111,0,12.9174784,77.6237621,6,341,1058,2.0,1.0,2.0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID005850,0,3824.739620393889,0,12.9583826,77.6060063,5,361,2203,8.0,1.0,8.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0
FKID005851,0,3823.4284895605556,0,13.0319933,77.5343491,9,372,1017,8.5,3.0,25.5,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID005852,0,66.81238589722223,1,13.1228763,77.61111,2,1,7,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,0.0,1.0,0,0,0,0,0,0
FKID005853,0,3819.9019962272223,0,13.0410992,77.517224,9,265,824,8.5,3.0,25.5,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,1,0,0,0
FKID005854,0,3819.8629381716664,0,13.0404332,77.5180931,9,267,858,8.5,3.0,25.5,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,0,0,0
FKID005855,0,1.0699787547222224,1,12.9743459,77.5782828,5,6,27,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,0.0,1.0,0,0,1,0,0,0
FKID005856,0,0.2721318311111111,1,13.1398463,77.6175835,2,1,4,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,0.0,1.0,0,1,0,0,0,0
FKID005857,0,0.2404470761111111,1,13.1399908,77.6176147,2,1,4,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,0,0,0,0
FKID005858,0,3816.421496227222,0,12.9559169,77.7148996,1,112,578,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,0.0,1.0,0,1,0,0,0,0
FKID005859,0,3813.7049773383333,0,12.997533,77.5501443,0,127,2138,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0
FKID005860,0,0.7341254622222222,1,12.9554841,77.5857974,5,9,36,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0
FKID005861,1,3802.871415671667,0,13.0462359,77.5078697,9,244,723,8.5,1.0,8.5,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,0,0,0,0
FKID005862,0,0.3840330727777778,1,12.9727895,77.5945381,5,10,27,7.0,2.0,14.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,0,0,0
